"","Ano","Edição","Nome do GT","Título","Autores","Links"
"1638","2011","XX COMPÓS: PORTO ALEGRE /RS","Estudos de televisão","A microssérie Capitu: adaptação televisiva e antecedentes fílmicos","Renato Luiz Pucci Junior (UTP)","http://www.compos.org.br/data/biblioteca_1682.pdf"
"1639","2011","XX COMPÓS: PORTO ALEGRE /RS","Estudos de televisão","A performance como referente nos gêneros televisuais","Alexandre Schirmer Kieling (UCB)","http://www.compos.org.br/data/biblioteca_1683.pdf"
"1640","2011","XX COMPÓS: PORTO ALEGRE /RS","Estudos de televisão","As ""revelações"" do melodrama, a Rede Globo e a construção de uma memória do regime militar","Mônica Almeida Kornis (FGV)","http://www.compos.org.br/data/biblioteca_1684.pdf"
"1641","2011","XX COMPÓS: PORTO ALEGRE /RS","Estudos de televisão","Eu sou do sul: é só olhar pra ver...","Elizabeth Bastos Duarte (UFSM)","http://www.compos.org.br/data/biblioteca_1685.pdf"
"1642","2011","XX COMPÓS: PORTO ALEGRE /RS","Estudos de televisão","Mundos possíveis entre a ficção e a ""não-ficção"": aproximações à realidade televisiva","Bruno Souza Leal (UFMG) , Phellipy Pereira Jácome (UFMG)","http://www.compos.org.br/data/biblioteca_1686.pdf"
"1643","2011","XX COMPÓS: PORTO ALEGRE /RS","Estudos de televisão","Negócios de audiovisual na internet: uma comparação entre Netflix, Hulu e Itunes-AppleTV, 2005-2010","João Damasceno Martins Ladeira (UNISINOS)","http://www.compos.org.br/data/biblioteca_1687.pdf"
"1644","2011","XX COMPÓS: PORTO ALEGRE /RS","Estudos de televisão","Telenovelas e interpretações do Brasil","Esther Império Hamburger","http://www.compos.org.br/data/biblioteca_1688.pdf"
"1645","2011","XX COMPÓS: PORTO ALEGRE /RS","Estudos de televisão","Uma agenda metodológica para a recepção transmidiática na ficção televisiva","Maria Immacolata Vassallo de Lopes (USP)","http://www.compos.org.br/data/biblioteca_1689.pdf"
"1646","2011","XX COMPÓS: PORTO ALEGRE /RS","Estudos de televisão","¡No contaban con su astucia!","Arlindo Ribeiro Machado Neto (USP)","http://www.compos.org.br/data/biblioteca_1690.pdf"
"1647","2011","XX COMPÓS: PORTO ALEGRE /RS","Imagem e imaginários midiáticos","Artes e comunicação: a construção de imagens e imaginários híbridos ","Rogério Luiz Covaleski (UFPE)","http://www.compos.org.br/data/biblioteca_1691.pdf"
"1648","2011","XX COMPÓS: PORTO ALEGRE /RS","Imagem e imaginários midiáticos","Ciência e imaginário: a fotografia como heurística","Ana Taís Martins Portanova Barros (UFRGS)","http://www.compos.org.br/data/biblioteca_1692.pdf"
"1649","2011","XX COMPÓS: PORTO ALEGRE /RS","Imagem e imaginários midiáticos","Imagem e palavra: retrato e biografia na constituição do sujeito 
","Gabriela Frota Reinaldo (UFC)","http://www.compos.org.br/data/biblioteca_1693.pdf"
"1650","2011","XX COMPÓS: PORTO ALEGRE /RS","Imagem e imaginários midiáticos","Imaginando a cidade maravilhosa: modernidade, espetáculo e espaços urbanos","Beatriz Jaguaribe (UFRJ)","http://www.compos.org.br/data/biblioteca_1694.pdf"
"1651","2011","XX COMPÓS: PORTO ALEGRE /RS","Imagem e imaginários midiáticos","O imaginário da paranormalidade na ficção fantástica brasileira","Laura Loguercio Cánepa (UAM)","http://www.compos.org.br/data/biblioteca_1695.rtf"
"1652","2011","XX COMPÓS: PORTO ALEGRE /RS","Imagem e imaginários midiáticos","O noticiário sob a mão forte do Estado. Segregação midiática e controle do imaginário  
","Ada Cristina Machado da Silveira (UFSM)","http://www.compos.org.br/data/biblioteca_1696.pdf"
"1653","2011","XX COMPÓS: PORTO ALEGRE /RS","Imagem e imaginários midiáticos","Paradoxos da imagem","Juliana Tonin (PUCRS)","http://www.compos.org.br/data/biblioteca_1697.pdf"
"1654","2011","XX COMPÓS: PORTO ALEGRE /RS","Imagem e imaginários midiáticos","Pensamento mágico e construção do imaginário nas culturas híbridas","Florence Marie Dravet (UCB)","http://www.compos.org.br/data/biblioteca_1698.pdf"
"1655","2011","XX COMPÓS: PORTO ALEGRE /RS","Imagem e imaginários midiáticos","Reflexões sobre imagem e imaginário nos processos de criação em mídias digitais","Lucia Isaltina Clemente Leão (PUCSP)","http://www.compos.org.br/data/biblioteca_1699.pdf"
"1656","2011","XX COMPÓS: PORTO ALEGRE /RS","Imagem e imaginários midiáticos","Sedução, sonhos, fantasma: a erótica das visualidades","Rose de Melo Rocha (ESPM) , Daniel B. Portugal (UFRJ)","http://www.compos.org.br/data/biblioteca_1700.pdf"
"1657","2011","XX COMPÓS: PORTO ALEGRE /RS","Práticas interacionais e linguagens na comunicação","""O Rio contra o crime"": relatos de uma ‘guerra’ televisionada
","Kleber Mendonça (UFF)","http://www.compos.org.br/data/biblioteca_1701.pdf"
"1658","2011","XX COMPÓS: PORTO ALEGRE /RS","Práticas interacionais e linguagens na comunicação","A recorrência do falar de si: a ação autopromocional","Maria Lília Dias de Castro (UFSM)","http://www.compos.org.br/data/biblioteca_1702.pdf"
"1659","2011","XX COMPÓS: PORTO ALEGRE /RS","Práticas interacionais e linguagens na comunicação","Aportes para nova visada da metapesquisa em comunicação","Maria Ângela Mattos (PUCMG) , Ricardo Costa Villaça (PUCMG)","http://www.compos.org.br/data/biblioteca_1703.pdf"
"1660","2011","XX COMPÓS: PORTO ALEGRE /RS","Práticas interacionais e linguagens na comunicação","Categorias de análise do experimentalismo pós-tropicalista na MPB ","Herom Vargas Silva (USCS)","http://www.compos.org.br/data/biblioteca_1704.pdf"
"1661","2011","XX COMPÓS: PORTO ALEGRE /RS","Práticas interacionais e linguagens na comunicação","Elementos sonoros da linguagem radiofônica: a sugestão de sentido ao ouvinte-modelo","Graziela Valadares Gomes de Mello Vianna (UFMG)","http://www.compos.org.br/data/biblioteca_1705.pdf"
"1662","2011","XX COMPÓS: PORTO ALEGRE /RS","Práticas interacionais e linguagens na comunicação","O acontecimento: inferências reflexivas no campo midiático
","Linda Bulik (UNIMAR)","http://www.compos.org.br/data/biblioteca_1706.pdf"
"1663","2011","XX COMPÓS: PORTO ALEGRE /RS","Práticas interacionais e linguagens na comunicação","Participação midiática: para além de  “interatores passivos” ","Ricardo Paulo Oliveira Silva FIlho (UFPB)","http://www.compos.org.br/data/biblioteca_1707.pdf"
"1664","2011","XX COMPÓS: PORTO ALEGRE /RS","Práticas interacionais e linguagens na comunicação","Rádio social - mapeando novas práticas interacionais sonoras  
 ","Marcelo Kischinhevsky (UERJ)","http://www.compos.org.br/data/biblioteca_1708.pdf"
"1665","2011","XX COMPÓS: PORTO ALEGRE /RS","Práticas interacionais e linguagens na comunicação","Revistas de divulgação científica: uma proposta de tipologia
","Isaltina Maria de Azevedo Mello Gomes (UFPE)","http://www.compos.org.br/data/biblioteca_1709.pdf"
"1666","2011","XX COMPÓS: PORTO ALEGRE /RS","Práticas interacionais e linguagens na comunicação","Roteiro em novas mídias: uma abordagem a partir da teoria da linguagem","Yvana Carla Fechine de Brito (UFPE)","http://www.compos.org.br/data/biblioteca_1710.pdf"
"1667","2011","XX COMPÓS: PORTO ALEGRE /RS","Recepção: processos de interpretação, uso e consumo midiáticos","Consumo alimentar familiar e publicidade: a recepção na perspectiva da ADC
","Eneus Trindade Barreto Filho (USP)","http://www.compos.org.br/data/biblioteca_1711.pdf"
"1668","2011","XX COMPÓS: PORTO ALEGRE /RS","Recepção: processos de interpretação, uso e consumo midiáticos","Crianças, recepção e imaginários do consumo","Maria Isabel Rodrigues Orofino (ESPM)","http://www.compos.org.br/data/biblioteca_1712.pdf"
"1669","2011","XX COMPÓS: PORTO ALEGRE /RS","Recepção: processos de interpretação, uso e consumo midiáticos","Estratégias de oferta e consumo de produtos midiáticos/religiosos","Viviane Borelli (UFSM)","http://www.compos.org.br/data/biblioteca_1713.pdf"
"1670","2011","XX COMPÓS: PORTO ALEGRE /RS","Recepção: processos de interpretação, uso e consumo midiáticos","Leitor passivo? Leitura de jornal impresso e atividade de sumarização","Ana Elisa Ferreira Ribeiro (CEFET-MG)","http://www.compos.org.br/data/biblioteca_1714.pdf"
"1671","2011","XX COMPÓS: PORTO ALEGRE /RS","Recepção: processos de interpretação, uso e consumo midiáticos","O consumo e a circulação da telenovela Passione num cenário multiplataforma","Daniela Maria Schmitz (UFRGS) , Erika Oikawa (UFRGS) , Mônica Pieniz (UFRGS) , Lírian Sifuentes (PUCRS)","http://www.compos.org.br/data/biblioteca_1715.pdf"
"1672","2011","XX COMPÓS: PORTO ALEGRE /RS","Recepção: processos de interpretação, uso e consumo midiáticos","Propaganda e humor: suavizando as relações de gênero
","Ana Carolina Bernardo Macedo (UNIP)","http://www.compos.org.br/data/biblioteca_1716.pdf"
"1673","2011","XX COMPÓS: PORTO ALEGRE /RS","Recepção: processos de interpretação, uso e consumo midiáticos","Recepção, circulação e dispositivos sociais de critica midiática: apontamentos para o estudo das praticas do receptor-consumidor-cidadão diante da publicidade
","Elisa Reinhardt Piedras (UFRGS) ","http://www.compos.org.br/data/biblioteca_1717.pdf"
"1674","2011","XX COMPÓS: PORTO ALEGRE /RS","Recepção: processos de interpretação, uso e consumo midiáticos","Saberes transtornados: primeiras impressões sobre apropriações das interfaces digitais na ambiência juvenil","Maria das Graças Pinto Coelho (UFRN)","http://www.compos.org.br/data/biblioteca_1718.pdf"
"1675","2011","XX COMPÓS: PORTO ALEGRE /RS","Recepção: processos de interpretação, uso e consumo midiáticos","Tudo"" nas redes sociais? Ética, mediação e cidadania no ciberespaço","Cláudio Cardoso de Paiva (UFPB)","http://www.compos.org.br/data/biblioteca_1719.rtf"
"1676","2011","XX COMPÓS: PORTO ALEGRE /RS","Recepção: processos de interpretação, uso e consumo midiáticos","Variações sobre o uso do Skype na pesquisa empírica em comunicação: apontamentos metodológicos
","Adriana Andrade Braga (PUCRJ) , Édison Gastaldo (UFRJ)","http://www.compos.org.br/data/biblioteca_1720.pdf"
"1677","2010","XIX COMPÓS: RIO DE JANEIRO/RJ","Comunicação e cibercultura","Em busca do tempo perdido: o sequestro da história na cibercultura e os desafios da teoria da mídia","Erick Felinto de Oliveira (UFRJ)","http://www.compos.org.br/data/biblioteca_1440.pdf"
"1678","2010","XIX COMPÓS: RIO DE JANEIRO/RJ","Comunicação e cibercultura","Estruturas de Agenciamento em Mundos Virtuais: Mundos Ficcionais como Vetores para o  Comportamento Social In-Game","Thiago Pereira Falcão (UFBA)","http://www.compos.org.br/data/biblioteca_1441.pdf"
"1679","2010","XIX COMPÓS: RIO DE JANEIRO/RJ","Comunicação e cibercultura","Ontologia da liberdade na rede: as multi-mídias e os dilemas da narrativa coletiva dos acontecimentos
","Henrique Antoun (UFRJ) , Fábio Luiz Malini de Lima (UFES)","http://www.compos.org.br/data/biblioteca_1442.pdf"
"1680","2010","XIX COMPÓS: RIO DE JANEIRO/RJ","Comunicação e cibercultura","Os processos de ressignificação da pirataria no ciberespaço","Cândida Maria Nobre de Almeida Moraes (UFPB)","http://www.compos.org.br/data/biblioteca_1443.pdf"
"1681","2010","XIX COMPÓS: RIO DE JANEIRO/RJ","Comunicação e cibercultura","Práticas de comunicação e desenvolvimento cognitivo na cibercultura","Fátima Cristina Regis Martins de Oliveira (UFRJ)","http://www.compos.org.br/data/biblioteca_1444.pdf"
"1682","2010","XIX COMPÓS: RIO DE JANEIRO/RJ","Comunicação e cibercultura","Simbiotecnoises - ruído, comunicação e entretenimento na cultura contemporânea","Vinícius Andrade Pereira (UERJ) , José Cláudio Siqueira Castanheira (UFF) , Rafael Sarpa (UERJ)","http://www.compos.org.br/data/biblioteca_1445.pdf"
"1683","2010","XIX COMPÓS: RIO DE JANEIRO/RJ","Comunicação e cibercultura","Sobre cartas para um território singular: uma exploração dos mapeamentos da cibercultura","Letícia Perani Soares (UERJ)","http://www.compos.org.br/data/biblioteca_1446.pdf"
"1684","2010","XIX COMPÓS: RIO DE JANEIRO/RJ","Comunicação e cibercultura","Territorialidades virtuais: identidade, posse e pertencimento em ambientes multiusuário online","Suely Fragoso (UFRGS) , Rebeca Recuero Rebs (UNISINOS) , Daiani Ludmila Barth (UNISINOS)","http://www.compos.org.br/data/biblioteca_1447.pdf"
"1685","2010","XIX COMPÓS: RIO DE JANEIRO/RJ","Comunicação e cibercultura","U2Youtube e a  performance mediada por computador ","Simone Pereira de Sá (UFF) , Ariane Diniz Holzbach (UFF)","http://www.compos.org.br/data/biblioteca_1439.pdf"
"1686","2010","XIX COMPÓS: RIO DE JANEIRO/RJ","Comunicação e cibercultura","Visibilidade mediática, melancolia do único e violência invisível na cibercultura: significação social-histórica de um substrato cultural regressivo da sociabilidade em tempo real na civilização mediática avançada","Eugênio Rondini Trivinho (PUCSP)","http://www.compos.org.br/data/biblioteca_1448.pdf"
"1687","2010","XIX COMPÓS: RIO DE JANEIRO/RJ","Comunicação e cultura","A dissolução do Outro na comunicação contemporânea","Malena Segura Contrera, Norval Baitello jr.","http://www.compos.org.br/data/biblioteca_1449.pdf"
"1688","2010","XIX COMPÓS: RIO DE JANEIRO/RJ","Comunicação e cultura","Avatar, o filme  do “objeto inanimado” ao objeto animado","Juremir Machado da Silva (PUCRS)","http://www.compos.org.br/data/biblioteca_1450.pdf"
"1689","2010","XIX COMPÓS: RIO DE JANEIRO/RJ","Comunicação e cultura","Constantes e variáveis significacionais nos ritos e mitos associados à morte","José Carlos Souza Rodrigues (PUCRJ)","http://www.compos.org.br/data/biblioteca_1451.pdf"
"1690","2010","XIX COMPÓS: RIO DE JANEIRO/RJ","Comunicação e cultura","Gastronomia, cultura e mídia: o longo percurso “Você é o que você come”","Ieda Tucherman (UFRJ)","http://www.compos.org.br/data/biblioteca_1452.pdf"
"1691","2010","XIX COMPÓS: RIO DE JANEIRO/RJ","Comunicação e cultura","Imagens conectivas da cultura","Suzana Kilpp (UNISINOS)","http://www.compos.org.br/data/biblioteca_1453.pdf"
"1692","2010","XIX COMPÓS: RIO DE JANEIRO/RJ","Comunicação e cultura","Os meios, seus usos, sua materialidade - a comunicação e sua epistemologia","Márcio Souza Gonçalves (UERJ)","http://www.compos.org.br/data/biblioteca_1454.pdf"
"1693","2010","XIX COMPÓS: RIO DE JANEIRO/RJ","Comunicação e cultura","Políticas de visibilidade como fatos de afecção: que Ética para as visualidades?","Rose de Melo Rocha (ESPM)","http://www.compos.org.br/data/biblioteca_1455.pdf"
"1694","2010","XIX COMPÓS: RIO DE JANEIRO/RJ","Comunicação e cultura","Produções culturais de periferia: legitimidade e tensões","Vera Regina Veiga França (UFMG) , Denise Figueiredo Barros do Prado (UFMG)","http://www.compos.org.br/data/biblioteca_1456.pdf"
"1695","2010","XIX COMPÓS: RIO DE JANEIRO/RJ","Comunicação e cultura","Publicidade de rua e contexto urbano: novos rumos a aprtir de diferentes contextos culturais","Maria Ogécia Drigo (UNISO)","http://www.compos.org.br/data/biblioteca_1457.pdf"
"1696","2010","XIX COMPÓS: RIO DE JANEIRO/RJ","Comunicação e cultura","Tecidos gráficos da cultura e a expansão dos sistemas de escritas","Irene de Araujo Machado","http://www.compos.org.br/data/biblioteca_1458.pdf"
"1697","2010","XIX COMPÓS: RIO DE JANEIRO/RJ","Comunicação e política","1989: o significado da internacionalização brasileira e o fim da guerra fria no Brasil
","Arthur Cézar de Araújo Ituassu Filho (PUCRJ)","http://www.compos.org.br/data/biblioteca_1459.pdf"
"1698","2010","XIX COMPÓS: RIO DE JANEIRO/RJ","Comunicação e política","Apontamentos para um modelo de análise dos partidos na Web","Afonso de Albuquerque (UFF) , Adriane Figueirola Martins (UFF)","http://www.compos.org.br/data/biblioteca_1460.pdf"
"1699","2010","XIX COMPÓS: RIO DE JANEIRO/RJ","Comunicação e política","Depois do disparo: uma análise da apropriação das últimas imagens de Brad Will por audiovisuais brasileiros e mexicanos","Marina Cavalcanti Tedesco (UFF)","http://www.compos.org.br/data/biblioteca_1461.pdf"
"1700","2010","XIX COMPÓS: RIO DE JANEIRO/RJ","Comunicação e política","Fóruns online e deliberação:  conversações restritas ou participação democrática?
","Marcela Dantas Laranjeira (UFMG)","http://www.compos.org.br/data/biblioteca_1462.pdf"
"1701","2010","XIX COMPÓS: RIO DE JANEIRO/RJ","Comunicação e política","Limites da Accountability e da comunicação pública  (Câmara e Prefeitura Municipal de Porto Alegre no  debate público sobre o Pontal do Estaleiro)
","Josemari Poerschke de Quevedo (UFRGS) , Maria Helena Weber (UFRGS)","http://www.compos.org.br/data/biblioteca_1463.pdf"
